-0.071260	0.000065	0.023489	0.000053
-0.073187	0.000064	0.025379	0.000053
-0.075201	0.000064	0.027051	0.000053
-0.077296	0.000064	0.028505	0.000053
-0.079469	0.000064	0.029743	0.000053
-0.081715	0.000064	0.030766	0.000053
-0.084029	0.000064	0.031575	0.000053
-0.086409	0.000064	0.032174	0.000053
-0.088848	0.000064	0.032564	0.000053
-0.091344	0.000064	0.032748	0.000053
-0.093891	0.000064	0.032730	0.000053
-0.096486	0.000064	0.032512	0.000053
-0.099124	0.000064	0.032100	0.000053
-0.101801	0.000064	0.031496	0.000053
-0.104512	0.000064	0.030705	0.000053
-0.107254	0.000064	0.029732	0.000053
-0.110021	0.000064	0.028581	0.000053
-0.112811	0.000064	0.027259	0.000053
-0.115618	0.000064	0.025769	0.000053
-0.118438	0.000064	0.024119	0.000053
-0.121267	0.000064	0.022313	0.000053
-0.124100	0.000064	0.020358	0.000053
-0.126934	0.000064	0.018261	0.000053
-0.129764	0.000064	0.016026	0.000053
-0.132586	0.000064	0.013662	0.000053
-0.135395	0.000064	0.011175	0.000053
-0.138188	0.000064	0.008572	0.000053
-0.140961	0.000064	0.005859	0.000053
-0.143709	0.000064	0.003045	0.000053
-0.146427	0.000064	0.000135	0.000053
-0.149113	0.000064	-0.002862	0.000053
-0.151763	0.000064	-0.005940	0.000053
-0.154371	0.000064	-0.009090	0.000053
-0.156935	0.000064	-0.012307	0.000053
-0.159451	0.000064	-0.015581	0.000053
-0.161915	0.000064	-0.018907	0.000053
-0.164323	0.000064	-0.022276	0.000053
-0.166673	0.000064	-0.025682	0.000053
-0.168961	0.000064	-0.029117	0.000053
-0.171183	0.000064	-0.032575	0.000053
-0.173337	0.000064	-0.036048	0.000053
-0.175420	0.000064	-0.039529	0.000053
-0.177429	0.000064	-0.043013	0.000053
-0.179361	0.000064	-0.046492	0.000053
